Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,Education_Below College,Education_College,Education_Doctor,Education_Master,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
31,24,3,44400,1.0,13,1,4.0,2,4,3,2,3,3,4.0,1.0,3.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
39,26,1,30670,1.0,20,1,21.0,5,21,1,6,1,4,2.0,3.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
56,20,3,53210,9.0,14,0,36.0,1,7,7,7,3,3,3.0,1.0,2.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30,5,2,54100,0.0,17,1,6.0,2,5,4,4,3,3,2.0,3.0,3.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
41,7,3,27820,1.0,14,0,10.0,2,10,0,7,2,3,2.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28,7,3,119570,1.0,13,0,10.0,2,10,1,8,2,3,3.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25,5,3,26600,5.0,13,0,6.0,3,2,0,2,3,3,1.0,1.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
52,26,2,33750,2.0,21,0,28.0,2,5,0,4,2,4,4.0,3.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
45,2,1,50980,3.0,14,1,8.0,4,2,0,2,3,3,1.0,4.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
52,12,2,48780,2.0,11,1,31.0,3,5,1,4,3,3,4.0,4.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
42,10,2,28370,2.0,13,1,19.0,0,5,0,2,2,3,1.0,3.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,25,1,24060,2.0,20,1,11.0,5,5,0,2,3,4,3.0,4.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
60,10,1,22690,5.0,18,1,33.0,4,29,11,10,3,3,1.0,1.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,19,1,41080,2.0,14,0,19.0,5,10,0,8,2,3,3.0,3.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,18,4,132060,0.0,13,2,7.0,2,6,0,4,3,3,4.0,4.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
24,27,1,104220,1.0,17,1,6.0,0,5,1,4,2,3,1.0,2.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
34,5,2,137440,0.0,20,1,3.0,3,2,1,0,3,4,4.0,3.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
38,3,2,49070,1.0,11,1,1.0,3,1,0,0,3,3,4.0,4.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40,26,1,34820,0.0,18,1,21.0,2,20,1,12,2,3,3.0,3.0,3.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,3,4,24360,1.0,24,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,15,2,23800,4.0,18,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
29,8,3,194310,1.0,11,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
29,19,3,17900,5.0,16,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
19,4,1,76440,1.0,15,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
30,2,3,51310,0.0,15,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,2,4,63060,3.0,12,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50,10,3,47870,0.0,12,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30,10,3,188800,0.0,22,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
60,16,4,23390,4.0,20,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
47,1,5,135700,5.0,16,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
46,4,1,67120,6.0,21,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
35,15,2,54060,0.0,12,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
54,2,2,89380,7.0,11,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
34,8,1,24390,3.0,11,2,14.0,2,7,5,7,4,3,4.0,3.0,3.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
46,2,1,88370,2.0,18,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31,7,2,53430,1.0,14,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33,10,4,67280,7.0,22,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33,5,2,66520,7.0,25,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30,2,1,48500,0.0,12,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
35,12,2,28090,4.0,23,1,10.0,2,8,0,0,1,4,4.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
31,22,2,56890,3.0,15,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
34,17,1,20010,9.0,22,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
42,2,1,29770,4.0,15,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
36,3,1,40250,1.0,11,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
22,7,2,37850,5.0,13,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
48,6,1,108540,2.0,14,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
55,1,1,120310,3.0,11,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
41,3,2,99360,7.0,17,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,22,1,29660,9.0,18,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
40,15,2,25710,7.0,14,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,12,1,99910,1.0,16,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
31,1,3,61420,4.0,13,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
42,5,3,53900,1.0,14,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
45,2,4,44040,0.0,23,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
26,2,2,59930,0.0,12,0,8.0,3,7,1,0,3,3,2.7236031927023947,3.0,2.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,5,1,51300,4.0,11,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
33,16,1,20900,4.0,16,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,2,1,29090,9.0,14,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,2,1,34680,1.0,18,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
40,1,2,30680,3.0,19,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
41,23,2,26700,2.0,15,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
26,9,3,26930,5.0,17,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35,16,2,95260,1.0,15,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
34,26,1,52370,1.0,19,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
26,1,2,24260,1.0,22,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,8,1,41930,4.0,16,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
46,4,5,29110,5.0,13,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
41,24,1,26610,7.0,14,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
37,7,1,20280,1.0,16,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
52,2,1,99800,2.6948303347756775,11,1,18.0,2,10,6,9,3,3,4.0,1.0,3.0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
32,7,2,32980,8.0,22,0,6.0,4,4,1,2,2,4,4.0,3.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24,22,1,29350,0.0,14,2,3.0,5,2,2,1,2,3,4.0,4.0,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,5,1,154270,3.0,16,1,18.0,2,1,0,0,3,3,3.0,3.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,1,5,39440,6.0,11,2,8.0,3,6,4,3,3,3,2.0,2.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
49,21,1,40110,1.0,18,2,31.0,2,31,0,9,1,3,4.0,3.0,3.0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24,1,1,34070,1.0,15,2,6.0,2,6,1,4,2,3,2.0,4.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,19,4,119940,1.0,14,1,6.0,6,5,1,4,3,3,1.0,2.0,4.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
24,7,1,12320,1.0,12,0,1.0,4,1,0,0,1,3,4.0,2.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
50,2,1,29600,1.0,14,3,32.0,2,32,10,7,3,3,1.0,2.0,3.0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
25,2,1,190940,1.0,16,0,7.0,3,7,0,6,2,3,2.0,3.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
24,2,2,39190,1.0,21,0,6.0,3,6,1,2,3,4,1.0,3.0,3.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
30,9,2,68250,1.0,14,0,1.0,2,1,0,0,3,3,2.0,1.0,4.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
34,6,4,102480,1.0,12,1,6.0,4,6,1,3,3,3,2.0,4.0,3.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
31,9,1,189470,2.0,12,2,9.0,2,3,1,2,2,3,2.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
35,2,5,24960,4.0,17,3,9.0,3,3,0,2,3,3,1.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,1,2,64650,4.0,17,0,13.0,3,7,5,7,3,3,1.0,4.0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,22,1,22060,0.0,14,1,6.0,4,5,0,3,3,3,1.0,3.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
37,9,2,20860,4.0,14,0,17.0,3,3,1,0,3,3,4.0,3.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20,17,1,22930,1.0,13,2,1.0,3,1,0,0,1,3,4.0,2.0,4.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
42,28,2,26450,1.0,15,0,10.0,5,10,2,2,3,3,3.0,4.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,10,2,26830,4.0,11,0,21.0,3,1,0,0,3,3,2.0,4.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
38,2,1,20140,3.0,17,1,8.0,5,0,0,0,4,3,3.0,1.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
43,4,2,34190,3.0,11,1,10.0,5,8,4,7,3,3,4.0,3.0,3.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,8,2,53760,7.0,13,1,21.0,3,3,0,2,4,3,4.0,1.0,1.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
44,29,2,19510,4.0,22,3,10.0,4,2,0,2,4,4,1.0,3.0,4.0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
34,13,1,23410,1.0,20,2,8.0,3,8,0,6,2,4,3.0,3.0,3.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,27,2,22930,0.0,18,0,5.0,0,4,0,2,3,3,3.0,1.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
21,16,3,87260,1.0,11,1,3.0,2,3,1,2,1,3,3.0,3.0,3.0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
44,2,1,40110,4.0,14,1,26.0,2,2,0,1,3,3,4.0,4.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
22,2,2,195450,0.0,14,0,3.0,3,2,2,2,2,3,1.0,3.0,3.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
33,13,2,45680,0.0,18,1,6.0,2,5,1,2,3,3,3.0,3.0,3.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,1,30220,1.0,16,1,6.0,3,6,0,5,3,3,1.0,4.0,2.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,4,3,57720,1.0,17,0,1.0,3,1,0,0,3,3,3.0,3.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
53,24,3,22690,7.0,11,1,18.0,2,14,8,10,2,3,4.0,1.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
34,1,1,53810,1.0,12,0,10.0,0,10,8,8,3,3,2.0,4.0,2.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
45,19,3,34410,2.0,13,1,5.0,5,1,0,0,3,3,1.0,1.0,3.0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
26,7,1,54540,1.0,13,1,3.0,5,3,0,2,4,3,3.0,4.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
37,4,1,98840,1.0,14,0,10.0,3,10,7,8,2,3,3.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
29,2,1,41570,1.0,17,3,6.0,2,6,1,2,3,3,2.0,3.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,10,4,134580,1.0,11,0,17.0,3,17,11,8,3,3,2.0,4.0,3.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
33,8,2,90690,3.0,25,1,15.0,3,13,4,7,3,4,3.0,4.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
54,5,2,40140,2.0,19,1,16.0,4,9,7,1,2,3,3.0,2.0,4.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,8,2,59150,2.0,13,1,13.0,3,3,0,2,2,3,2.0,2.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,9,5,59930,0.0,14,1,5.0,3,4,1,1,1,3,1.0,4.0,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20,1,5,61620,1.0,12,3,1.0,2,1,1,1,2,3,4.0,3.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
33,15,1,24060,1.0,11,0,10.0,3,10,9,7,3,3,1.0,1.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35,2,1,187400,1.0,19,1,1.0,2,1,0,0,4,3,3.0,3.0,3.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
23,2,1,76370,2.0,11,1,5.0,3,3,0,2,3,3,1.0,1.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,11,2,100960,0.0,11,1,4.0,3,3,1,2,3,3,4.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
38,16,5,147560,0.0,20,1,8.0,3,7,0,5,2,4,4.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29,2,4,64990,1.0,18,3,10.0,3,10,2,8,2,3,2.0,4.0,3.0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,16,1,97240,3.0,13,0,12.0,2,2,2,2,4,3,2.0,2.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
27,4,5,21940,1.0,12,0,6.0,5,6,0,4,3,3,4.0,4.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
37,16,3,33880,3.0,11,0,4.0,2,1,0,0,4,3,4.0,4.0,3.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
50,5,1,54730,1.0,19,1,20.0,2,20,3,8,4,3,4.0,3.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
34,18,1,27030,1.0,21,1,9.0,2,8,7,7,3,4,4.0,2.0,4.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24,17,1,25010,9.0,12,0,4.0,3,2,2,0,1,3,1.0,3.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,12,1,62200,1.0,14,2,20.0,2,20,11,10,3,3,4.0,3.0,3.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
32,2,5,30380,1.0,11,0,10.0,5,10,0,8,1,3,4.0,4.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
50,4,4,44240,3.0,14,1,18.0,2,4,1,3,2,3,2.0,3.0,3.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
38,9,1,43120,0.0,12,1,10.0,2,9,1,8,2,3,2.0,4.0,2.0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27,10,5,132450,1.0,23,1,9.0,3,9,0,7,2,4,3.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
32,1,2,136640,3.0,14,0,10.0,6,7,7,7,3,3,3.0,4.0,2.7614364135407135,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
47,2,5,50210,2.0,17,0,20.0,3,7,1,7,3,3,4.0,1.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
40,3,3,51260,5.0,18,0,20.0,2,18,1,12,3,3,4.0,1.0,3.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
53,7,2,28590,3.0,18,1,32.0,2,5,1,3,3,3,3.0,3.0,3.0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
41,6,1,102390,3.0,24,3,23.0,3,21,12,6,3,4,2.0,4.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
60,8,5,53290,8.0,20,0,10.0,3,2,2,2,4,4,1.0,1.0,3.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
27,29,2,43250,1.0,14,0,9.0,2,9,1,7,2,3,4.0,1.0,2.0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41,3,1,72600,1.0,16,0,22.0,2,22,2,10,3,3,4.0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
50,9,2,23220,7.0,25,1,4.0,0,2,2,2,4,4,4.0,2.0,3.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28,2,3,20750,7.0,18,3,10.0,0,7,3,7,2,3,1.0,2.0,3.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
36,10,2,41520,9.0,19,1,10.0,3,8,0,5,3,3,1.0,1.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
38,1,3,96190,4.0,13,1,10.0,2,1,0,0,3,3,3.0,3.0,4.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
44,8,1,135030,2.0,12,0,9.0,6,5,1,4,2,3,1.0,3.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
